id,MakeText,TypeName,TypeNameFull,ModelText,ModelTypeText,Properties,InteriorColorText,ConsumptionRatingText,Km,BodyColorText,TransmissionTypeText,Seats,DriveTypeText,City,Ccm,FirstRegMonth,FirstRegYear,FuelTypeText,ConsumptionTotalText,Co2EmissionText,Hp,Doors,BodyTypeText,ConditionTypeText
485.0,MARCOS,1600 GT,MARCOS 1600 GT,,1600 GT,"\"Ab MFK\"",schwarz,null,85000,rot,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,1598,4,1968,Benzin,null,null,110,2,,Coupé
506.0,MERCEDES-BENZ,E 50 AMG Avantgarde,MERCEDES-BENZ E 50 AMG Avantgarde,E 50 AMG,E 50 AMG Avantgarde,"\"Ab MFK\"",schwarz,null,33700,rot mét.,Automat,5,Hinterradantrieb,Zuzwil,4973,11,1996,Benzin,13.5 l/100km,null,347,4,,Limousine
649.0,MASERATI,Quattroporte 4.2,MASERATI Quattroporte 4.2,QUATTROPORTE,Quattroporte 4.2,"\"Ab MFK\"",schwarz,G,21500,schwarz mét.,Automatisiertes Schaltgetriebe,5,Hinterradantrieb,Zuzwil,4244,10,2007,Benzin,15.8 l/100km,370 g/km,400,4,,Limousine
734.0,AUDI,RS4 Avant quattro,AUDI RS4 Avant quattro,RS4,RS4 Avant quattro,"\"Ab MFK\"",null,G,51800,schwarz mét.,Schaltgetriebe manuell,5,Allrad,Zuzwil,2671,11,2000,Benzin,12.0 l/100km,288 g/km,380,5,,Kombi
843.0,AUDI,RS6 Avant quattro,AUDI RS6 Avant quattro,RS6,RS6 Avant quattro,"\"Ab MFK\"",schwarz,G,144200,silber,Automat sequentiell,5,Allrad,Zuzwil,4172,2,2003,Benzin,14.6 l/100km,350 g/km,450,5,,Kombi
235.0,BMW,M3,BMW M3,M3,M3,"\"Ab MFK\"",schwarz,G,78900,gold mét.,Automatisiertes Schaltgetriebe,4,Hinterradantrieb,Zuzwil,3999,7,2008,Benzin,12.3 l/100km,293 g/km,420,2,,Cabriolet
260.0,BENTLEY,Arnage R,BENTLEY Arnage R,ARNAGE,Arnage R,"\"Ab MFK\"",mehrfarbig,G,145000,grau,Automat,5,Hinterradantrieb,Zuzwil,6761,4,2005,Benzin,20.6 l/100km,495 g/km,405,4,,Limousine
423.0,MERCEDES-BENZ,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,SL 55 AMG,SL 55 AMG,"\"Ab MFK\"",anthrazit,G,33400,grün mét.,Automat,2,Hinterradantrieb,Zuzwil,5439,5,2002,Benzin,14.2 l/100km,340 g/km,476,2,,Cabriolet
594.0,MERCEDES-BENZ,E 63 AMG,MERCEDES-BENZ E 63 AMG,E 63 AMG,E 63 AMG,"\"Ab MFK\", \"Direkt-/Parallelimport\"",schwarz,G,34500,schwarz,Automatisiertes Schaltgetriebe,5,Hinterradantrieb,Zuzwil,6209,6,2009,Benzin,12.6 l/100km,295 g/km,525,4,,Limousine
691.0,CHRYSLER,Viper RT/10,CHRYSLER Viper RT/10,VIPER,Viper RT/10,"\"Ab MFK\"",grau,null,20000,schwarz mét.,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,7986,4,1996,Benzin,null,null,364,2,,Cabriolet
1061.0,BMW,M3 CSL,BMW M3 CSL,M3,M3 CSL,"\"Ab MFK\"",null,G,35000,silber mét.,Automatisiertes Schaltgetriebe,5,Hinterradantrieb,Zuzwil,3246,11,2003,Benzin,11.9 l/100km,287 g/km,360,2,,Coupé
199.0,MERCEDES-BENZ,S 500,MERCEDES-BENZ S 500,S 500,S 500,"\"Ab MFK\"",null,G,128000,bordeaux mét.,Automat sequentiell,5,Hinterradantrieb,Zuzwil,5461,11,2005,Benzin,12.2 l/100km,286 g/km,388,4,,Limousine
339.0,DODGE,null,DODGE VIPER,VIPER,VIPER,"\"Ab MFK\"",grau,null,37900,grau mét.,Schaltgetriebe,2,Hinterradantrieb,Zuzwil,7986,4,1994,Benzin,null,null,364,2,,Cabriolet
578.0,BENTLEY,Arnage Red Label,BENTLEY Arnage Red Label,ARNAGE,Arnage Red Label,"\"Ab MFK\"",braun,G,111600,schwarz,Automat,5,Hinterradantrieb,Zuzwil,6761,2,2000,Benzin,19.2 l/100km,456 g/km,405,4,,Limousine
88.0,FORD,RS 2600,FORD CAPRI RS 2600,CAPRI,CAPRI RS 2600,null,schwarz,null,64600,blau mét.,Schaltgetriebe,4,Hinterradantrieb,Zuzwil,2632,5,1971,Benzin,null,null,150,3,,Coupé
907.0,MERCEDES-BENZ,CL 55 AMG,MERCEDES-BENZ CL 55 AMG,CL 55 AMG,CL 55 AMG,"\"Ab MFK\"",schwarz,G,48300,silber mét.,Automat,4,Hinterradantrieb,Zuzwil,5439,11,2002,Benzin,13.2 l/100km,317 g/km,500,2,,Coupé
275.0,PORSCHE,911 Turbo,PORSCHE 911 Turbo,911,911 Turbo,null,schwarz,null,88100,grau mét.,Schaltgetriebe manuell,2,Allrad,Zuzwil,3600,5,1996,Benzin,15.7 l/100km,null,408,2,,Coupé
285.0,ASTON MARTIN,Virage,ASTON MARTIN Virage,Virage,Virage,"\"Ab MFK\"",grün,null,68800,grau mét.,Automatik-Getriebe,4,Hinterradantrieb,Zuzwil,5338,4,1991,Benzin,null,null,310,2,,Coupé
396.0,FIAT,2400 Coupé,FIAT Dino 2400 Coupé,Dino,Dino 2400 Coupé,"\"Ab MFK\"",mehrfarbig,null,131000,grün mét.,Schaltgetriebe,4,Hinterradantrieb,Zuzwil,2418,10,1972,Benzin,null,null,180,2,,Coupé
643.0,BMW,330Ci,BMW 330Ci,330,330Ci,"\"Ab MFK\"",grau,G,79500,schwarz mét.,Schaltgetriebe manuell,5,Hinterradantrieb,Zuzwil,2979,3,2001,Benzin,9.1 l/100km,218 g/km,231,2,,Coupé
89.0,JAGUAR,S-Type 4.0 V8,JAGUAR S-Type 4.0 V8,S-TYPE,S-Type 4.0 V8,"\"Ab MFK\"",beige,G,69200,blau mét.,Automat,5,Hinterradantrieb,Zuzwil,3996,5,1999,Benzin,12.5 l/100km,299 g/km,276,4,,Limousine
1063.0,MERCEDES-BENZ,6.7 BRABUS,MERCEDES-BENZ 6.7 BRABUS,,6.7 BRABUS,"\"Ab MFK\"",schwarz,null,75300,silber mét.,Automatik-Getriebe,4,Hinterradantrieb,Zuzwil,6700,2,2000,Benzin,null,null,450,2,,Coupé
141.0,MERCEDES-BENZ,C 230 Elégance,MERCEDES-BENZ C 230 Elégance,C 230,C 230 Elégance,"\"Ab MFK\"",beige,null,123400,blau mét.,Automatik-Getriebe,5,Hinterradantrieb,Zuzwil,2295,2,1997,Benzin,9.4 l/100km,223 g/km,150,4,,Limousine
282.0,MASERATI,Spyder GT,MASERATI Spyder GT,SPYDER GT,Spyder GT,"\"Ab MFK\"",schwarz,null,50300,grau mét.,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,4244,6,2003,Benzin,17.5 l/100km,400 g/km,390,2,,Cabriolet
424.0,ALFA ROMEO,Alfasud 1.5 ti,ALFA ROMEO Alfasud 1.5 ti,ALFASUD,Alfasud 1.5 ti,"\"Ab MFK\"",mehrfarbig,null,81900,grün mét.,Schaltgetriebe manuell,5,Vorderradantrieb,Zuzwil,1490,8,1981,Benzin,null,null,95,3,,Limousine
441.0,BENTLEY,Turbo R,BENTLEY Turbo R,TURBO,Turbo R,"\"Ab MFK\"",null,null,60100,rot,Automat,5,Hinterradantrieb,Zuzwil,6749,5,1990,Benzin,null,null,320,4,,Limousine
755.0,FIAT,Racing / Sport,FIAT 131 Racing / Sport,131,131 Racing / Sport,null,schwarz,null,80000,schwarz mét.,Schaltgetriebe,2,null,Zuzwil,1995,5,1980,Benzin,null,null,115,3,,Limousine
341.0,AUDI,A8 4.2 quattro,AUDI A8 4.2 quattro,A8,A8 4.2 quattro,"\"Ab MFK\"",schwarz,null,66300,grau mét.,Automat sequentiell,5,Allrad,Zuzwil,4172,1,1997,Benzin,13.2 l/100km,null,300,4,,Limousine
480.0,ROLLS-ROYCE,II,ROLLS-ROYCE Silver Shadow II,Silver Shadow,Silver Shadow II,"\"Ab MFK\"",mehrfarbig,null,30900,rot,Automatik-Getriebe,5,Hinterradantrieb,Zuzwil,3744,6,1978,Benzin,null,null,196,4,,Limousine
566.0,MERCEDES-BENZ,S 55 AMG,MERCEDES-BENZ S 55 AMG,S 55 AMG,S 55 AMG,"\"Ab MFK\"",schwarz,G,121900,schwarz,Automat,5,Hinterradantrieb,Zuzwil,5439,3,2003,Benzin,13.2 l/100km,317 g/km,500,4,,Limousine
720.0,RENAULT,1600 SC,RENAULT Alpine A110 1600 SC,Alpine A110,Alpine A110 1600 SC,"\"Ab MFK\"",schwarz,null,40700,schwarz mét.,Schaltgetriebe,2,null,Zuzwil,1605,8,1973,Benzin,null,null,140,2,,Coupé
178.0,FERRARI,575M,FERRARI 575M,575M,575M,"\"Ab MFK\"",bordeaux,G,51200,blau mét.,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,5748,7,2002,Benzin,21.8 l/100km,499 g/km,517,2,,Coupé
367.0,MERCEDES-BENZ,S 250 CDI BlueEff SS,MERCEDES-BENZ S 250 CDI BlueEff SS,S 250,S 250 CDI BlueEff SS,"\"Ab MFK\", \"Direkt-/Parallelimport\"",schwarz,C,43000,grau mét.,Automat sequentiell,5,Hinterradantrieb,Zuzwil,2143,9,2011,Diesel,5.5 l/100km,146 g/km,204,4,,Limousine
435.0,SAAB,9-3 2.0i-16 T SE,SAAB 9-3 2.0i-16 T SE,9-3,9-3 2.0i-16 T SE,"\"Ab MFK\"",schwarz,G,138000,grün mét.,Schaltgetriebe manuell,4,Vorderradantrieb,Zuzwil,1985,5,2003,Benzin,8.8 l/100km,210 g/km,185,2,,Cabriolet
530.0,LAMBORGHINI,Murciélago LP640-4 Cpé,LAMBORGHINI Murciélago LP640-4 Cpé,MURCIÉLAGO,Murciélago LP640-4 Cpé,"\"Ab MFK\"",schwarz,G,7890,schwarz,Schaltgetriebe manuell,2,Allrad,Porrentruy,6496,4,2011,Benzin,21.3 l/100km,495 g/km,641,2,,Coupé
54.0,LAND ROVER,Range Rover Sport 4.2 V8 SC,LAND ROVER Range Rover Sport 4.2 V8 SC,RANGE ROVER SPORT,Range Rover Sport 4.2 V8 SC,null,schwarz,G,49900,blau,Automat,5,Allrad,Zuzwil,4197,6,2006,Benzin,15.9 l/100km,374 g/km,390,5,,SUV / Geländewagen
8.0,ASTON MARTIN,DB9 Volante,ASTON MARTIN DB9 Volante,DB9,DB9 Volante,"\"Ab MFK\"",schwarz,G,31800,anthrazit mét.,Automat sequentiell,4,Hinterradantrieb,Zuzwil,5935,11,2005,Benzin,16.5 l/100km,394 g/km,457,2,,Cabriolet
156.0,PORSCHE,911 Carrera Cabrio,PORSCHE 911 Carrera Cabrio,911,911 Carrera Cabrio,"\"Ab MFK\"",schwarz,null,34400,blau mét.,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,3387,1,1999,Benzin,12.0 l/100km,295 g/km,300,2,,Cabriolet
166.0,MERCEDES-BENZ,SLK 230 Kompressor,MERCEDES-BENZ SLK 230 Kompressor,SLK 230,SLK 230 Kompressor,"\"Ab MFK\"",mehrfarbig,null,166550,blau mét.,Automat,2,Hinterradantrieb,Zuzwil,2295,7,1998,Benzin,9.5 l/100km,225 g/km,193,2,,Cabriolet
181.0,TOYOTA,1600 GT,TOYOTA CELICA 1600 GT,CELICA,CELICA 1600 GT,"\"Ab MFK\"",mehrfarbig,null,53100,blau mét.,Schaltgetriebe manuell,5,Hinterradantrieb,Zuzwil,1570,8,1971,Benzin,null,null,107,2,,Coupé
280.0,AUDI,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,RS6,RS6 Avant 5.0 V10 quattro,"\"Ab MFK\"",schwarz,G,59900,grau mét.,Automat sequentiell,5,Allrad,Zuzwil,4991,3,2009,Benzin,14.0 l/100km,333 g/km,580,5,,Kombi
535.0,BMW,330Ci,BMW 330Ci,330,330Ci,"\"Ab MFK\"",schwarz,G,65300,schwarz,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,2979,5,2001,Benzin,9.9 l/100km,237 g/km,231,2,,Cabriolet
1064.0,PORSCHE,911 Carrera 4,PORSCHE 911 Carrera 4,911,911 Carrera 4,"\"Ab MFK\"",schwarz,G,38200,silber mét.,Schaltgetriebe manuell,4,Allrad,Zuzwil,3387,11,2000,Benzin,12.0 l/100km,295 g/km,300,2,,Coupé
1146.0,MERCEDES-BENZ,S 600,MERCEDES-BENZ S 600,S 600,S 600,"\"Ab MFK\"",null,null,26800,weiss mét.,Automat,4,Hinterradantrieb,Zuzwil,5984,8,1993,Benzin,null,null,394,2,,Coupé
186.0,AUDI,A8  6.0 quattro,AUDI A8  6.0 quattro,A8,A8  6.0 quattro,"\"Ab MFK\"",schwarz,G,49000,blau mét.,Automat sequentiell,5,Allrad,Zuzwil,5998,7,2004,Benzin,13.9 l/100km,334 g/km,450,4,,Limousine
395.0,LEXUS,GS 450h,LEXUS GS 450h,GS,GS 450h,"\"Ab MFK\"",schwarz,F,34000,grün mét.,Automat stufenlos,5,Hinterradantrieb,Zuzwil,3456,7,2006,Benzin/Elektro,7.9 l/100km,186 g/km,296,4,,Limousine
505.0,AUDI,A4 Avant 2.8 q.Ambition,AUDI A4 Avant 2.8 q.Ambition,A4,A4 Avant 2.8 q.Ambition,"\"Ab MFK\"",schwarz,null,196300,rot mét.,Automatik-Getriebe,5,Allrad,Zuzwil,2771,4,1998,Benzin,10.4 l/100km,null,193,5,,Kombi
522.0,JEEP,Grand Cherokee 5.2 Ltd.,JEEP Grand Cherokee 5.2 Ltd.,Grand Cherokee,Grand Cherokee 5.2 Ltd.,"\"Ab MFK\"",beige,null,133500,schwarz,Automat,5,Allrad,Zuzwil,5213,2,1995,Benzin,null,null,212,5,,SUV / Geländewagen
947.0,PORSCHE,911 Turbo,PORSCHE 911 Turbo,911,911 Turbo,"\"Ab MFK\"",schwarz,G,127800,silber mét.,Schaltgetriebe manuell,4,Allrad,Zuzwil,3600,6,2000,Benzin,12.9 l/100km,309 g/km,420,2,,Coupé
1065.0,AUDI,TT Roadster 1.8 T,AUDI TT Roadster 1.8 T,TT,TT Roadster 1.8 T,"\"Ab MFK\"",schwarz,G,49900,silber mét.,Schaltgetriebe manuell,2,Vorderradantrieb,Zuzwil,1781,3,2005,Benzin,8.3 l/100km,199 g/km,180,2,,Cabriolet
160.0,PORSCHE,Boxster S 3.2,PORSCHE Boxster S 3.2,BOXSTER,Boxster S 3.2,"\"Ab MFK\"",rot,G,43400,blau mét.,Automat,2,Hinterradantrieb,Zuzwil,3179,4,2000,Benzin,11.3 l/100km,281 g/km,252,2,,Cabriolet
326.0,MERCEDES-BENZ,S 65 AMG L,MERCEDES-BENZ S 65 AMG L,S 65 AMG,S 65 AMG L,"\"Ab MFK\"",schwarz,G,39800,grau mét.,Automat sequentiell,5,Hinterradantrieb,Zuzwil,5981,3,2006,Benzin,14.8 l/100km,355 g/km,612,4,,Limousine
457.0,PORSCHE,911 Carrera,PORSCHE 911 Carrera,911,911 Carrera,"\"Ab MFK\"",anthrazit,G,58200,rot,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,3387,1,1998,Benzin,12.0 l/100km,295 g/km,300,2,,Coupé
681.0,AUDI,RS4 Avant quattro,AUDI RS4 Avant quattro,RS4,RS4 Avant quattro,"\"Ab MFK\"",schwarz,G,72600,schwarz mét.,Schaltgetriebe manuell,5,Allrad,Zuzwil,2671,2,2001,Benzin,12.0 l/100km,288 g/km,380,5,,Kombi
825.0,LAND ROVER,Range Rover 4.6 HSE,LAND ROVER Range Rover 4.6 HSE,RANGE ROVER,Range Rover 4.6 HSE,"\"Ab MFK\"",grau,null,87000,schwarz mét.,Automat,5,Allrad,Zuzwil,4554,11,1994,Benzin,16.2 l/100km,414 g/km,226,5,,SUV / Geländewagen
844.0,AUDI,S8 4.2 quattro,AUDI S8 4.2 quattro,S8,S8 4.2 quattro,"\"Ab MFK\"",schwarz,null,57000,silber,Automatik-Getriebe,5,Allrad,Zuzwil,4172,1,1998,Benzin,14.3 l/100km,343 g/km,340,4,,Limousine
408.0,MERCEDES-BENZ,CLK 55 AMG Avantgarde,MERCEDES-BENZ CLK 55 AMG Avantgarde,CLK 55 AMG,CLK 55 AMG Avantgarde,"\"Ab MFK\"",grau,G,23700,grün mét.,Automat,4,Hinterradantrieb,Zuzwil,5439,12,2003,Benzin,12.3 l/100km,295 g/km,367,2,,Cabriolet
619.0,PORSCHE,911 GT2,PORSCHE 911 GT2,911,911 GT2,"\"Ab MFK\"",schwarz,G,54100,schwarz mét.,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,3600,3,2004,Benzin,12.9 l/100km,309 g/km,591,2,,Coupé
726.0,PORSCHE,911 Turbo Cabrio,PORSCHE 911 Turbo Cabrio,911,911 Turbo Cabrio,"\"Ab MFK\"",braun,G,35500,schwarz mét.,Schaltgetriebe manuell,2,Allrad,Zuzwil,3600,4,2008,Benzin,12.9 l/100km,309 g/km,480,2,,Cabriolet
998.0,FERRARI,612,FERRARI 612,612,612,"\"Ab MFK\"",beige,G,42200,silber mét.,Automatik-Getriebe,4,Hinterradantrieb,Zuzwil,5748,10,2004,Benzin,20.7 l/100km,475 g/km,540,2,,Coupé
130.0,MG,Roadster,MG Roadster,,Roadster,"\"Ab MFK\"",schwarz,null,37000,blau mét.,Schaltgetriebe,2,Hinterradantrieb,Zuzwil,1489,1,1957,Benzin,null,null,68,2,,Coupé
317.0,MERCEDES-BENZ,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,SL 55 AMG,SL 55 AMG,"\"Ab MFK\"",rot,G,6000,grau mét.,Automat,2,Hinterradantrieb,Zuzwil,5439,6,2002,Benzin,14.2 l/100km,340 g/km,476,2,,Cabriolet
357.0,BMW,740i,BMW 740i,740,740i,"\"Ab MFK\"",blau,null,65400,grau mét.,Automatik-Getriebe,5,Hinterradantrieb,Zuzwil,3980,7,1995,Benzin,null,null,286,4,,Limousine
468.0,MITSUBISHI,Starion 2000 Turbo,MITSUBISHI Starion 2000 Turbo,STARION,Starion 2000 Turbo,"\"Ab MFK\"",grau,null,114800,rot,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,1997,4,1983,Benzin,null,null,170,2,,Coupé
756.0,PORSCHE,911 Carrera 4S Cabrio,PORSCHE 911 Carrera 4S Cabrio,911,911 Carrera 4S Cabrio,"\"Ab MFK\"",schwarz,G,30600,schwarz mét.,Schaltgetriebe manuell,2,Allrad,Zuzwil,3824,5,2006,Benzin,11.8 l/100km,285 g/km,355,2,,Cabriolet
760.0,FERRARI,F360 Challenge stradale,FERRARI F360 Challenge stradale,F360,F360 Challenge stradale,"\"Ab MFK\"",schwarz,G,27650,schwarz mét.,Automatisiertes Schaltgetriebe,2,Hinterradantrieb,Zuzwil,3586,3,2004,Benzin,19.1 l/100km,440 g/km,415,2,,Coupé
763.0,BMW,E21,BMW 323 E21,323,323 E21,"\"Ab MFK\"",null,null,64700,schwarz mét.,null,5,null,Zuzwil,2315,9,1982,Benzin,9.0 l/100km,null,143,2,,Coupé
899.0,MASERATI,Biturbo Spyder E,MASERATI Biturbo Spyder E,BITURBO,Biturbo Spyder E,null,beige,null,39500,silber mét.,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,2788,3,1995,Benzin,null,null,225,2,,Cabriolet
98.0,MERCEDES-BENZ,E 230 Elégance,MERCEDES-BENZ E 230 Elégance,E 230,E 230 Elégance,"\"Ab MFK\"",beige,null,126000,blau mét.,Automat,5,Hinterradantrieb,Zuzwil,2295,5,1997,Benzin,10.0 l/100km,237 g/km,150,5,,Kombi
1111.0,MERCEDES-BENZ,CL 600,MERCEDES-BENZ CL 600,CL 600,CL 600,"\"Ab MFK\"",grau,G,73400,weiss,Automat,4,Hinterradantrieb,Zuzwil,5786,1,2001,Benzin,13.9 l/100km,333 g/km,367,2,,Coupé
690.0,AUDI,S3 quattro,AUDI S3 quattro,S3,S3 quattro,"\"Ab MFK\"",anthrazit,G,316200,schwarz mét.,Schaltgetriebe manuell,5,Allrad,Zuzwil,1781,3,2002,Benzin,9.4 l/100km,226 g/km,225,3,,Limousine
733.0,DODGE,SRT-10,DODGE Ram SRT-10,Ram,Ram SRT-10,"\"Ab MFK\"",anthrazit,null,41000,schwarz mét.,Automatik-Getriebe,5,Hinterradantrieb,Zuzwil,8300,3,2006,Benzin,null,null,505,4,,Pick-up
743.0,LAMBORGHINI,Murciélago LP670-4 SV Cpé,LAMBORGHINI Murciélago LP670-4 SV Cpé,MURCIÉLAGO,Murciélago LP670-4 SV Cpé,"\"Ab MFK\"",anthrazit,G,9500,schwarz mét.,Automatisiertes Schaltgetriebe,2,Allrad,Zuzwil,6496,7,2009,Benzin,20.6 l/100km,480 g/km,670,2,,Coupé
76.0,PORSCHE,911 Carrera Cabrio,PORSCHE 911 Carrera Cabrio,911,911 Carrera Cabrio,"\"Ab MFK\"",grau,null,78000,blau,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,3600,1,1996,Benzin,11.9 l/100km,null,285,2,,Cabriolet
140.0,AUDI,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,RS6,RS6 Avant 5.0 V10 quattro,"\"Ab MFK\"",silber,G,49800,blau mét.,Automat sequentiell,5,Allrad,Zuzwil,4991,10,2008,Benzin,14.0 l/100km,333 g/km,580,5,,Kombi
158.0,BMW-ALPINA,B6 4.4 V8 Cabrio,BMW-ALPINA B6 4.4 V8 Cabrio,6 SERIES,B6 4.4 V8 Cabrio,"\"Ab MFK\"",beige,G,66800,blau mét.,Automat,4,Hinterradantrieb,Zuzwil,4398,4,2007,Benzin,12.8 l/100km,306 g/km,500,2,,Cabriolet
163.0,MERCEDES-BENZ,ML 63 AMG 4Matic,MERCEDES-BENZ ML 63 AMG 4Matic,ML 63 AMG,ML 63 AMG 4Matic,"\"Ab MFK\"",schwarz,G,25100,blau mét.,Automat sequentiell,5,Allrad,Zuzwil,5461,1,2013,Benzin,11.8 l/100km,276 g/km,525,5,,SUV / Geländewagen
204.0,FIAT,850 Spider,FIAT 850 Spider,,850 Spider,null,schwarz,null,9999,bordeaux mét.,Schaltgetriebe,0,Hinterradantrieb,Zuzwil,843,8,1970,Benzin,null,null,49,2,,Coupé
354.0,MERCEDES-BENZ,CL 500,MERCEDES-BENZ CL 500,CL 500,CL 500,"\"Ab MFK\"",schwarz,G,55900,grau mét.,Automat,4,Hinterradantrieb,Zuzwil,4966,11,2001,Benzin,13.4 l/100km,320 g/km,306,2,,Coupé
504.0,JAGUAR,XKR S/C Convertible,JAGUAR XKR S/C Convertible,XK,XKR S/C Convertible,"\"Ab MFK\"",mehrfarbig,G,77600,rot mét.,Automat,4,Hinterradantrieb,Zuzwil,3996,4,2002,Benzin,12.7 l/100km,305 g/km,363,2,,Cabriolet
808.0,FERRARI,458 Italia 4.5 V8,FERRARI 458 Italia 4.5 V8,458,458 Italia 4.5 V8,"\"Ab MFK\"",rot,G,680,schwarz mét.,Automatisiertes Schaltgetriebe,2,Hinterradantrieb,Zuzwil,4497,10,2010,Benzin,11.8 l/100km,275 g/km,566,2,,Coupé
1005.0,MERCEDES-BENZ,3.5 V8 Cabrio,MERCEDES-BENZ 280 3.5 V8 Cabrio,280,280 3.5 V8 Cabrio,null,beige,null,500,silber mét.,null,4,null,Sursee,3499,2,1971,Benzin,null,null,200,2,,Cabriolet
1136.0,MERCEDES-BENZ,CLS 63 AMG,MERCEDES-BENZ CLS 63 AMG,CLS 63 AMG,CLS 63 AMG,"\"Ab MFK\"",beige,G,37500,weiss,Automat sequentiell,4,Hinterradantrieb,Zuzwil,6209,8,2010,Benzin,14.5 l/100km,345 g/km,515,4,,Limousine
159.0,BMW,540i,BMW 540i,540,540i,"\"Ab MFK\"",grau,G,78700,blau mét.,Automat,5,Hinterradantrieb,Zuzwil,4398,11,1998,Benzin,12.5 l/100km,298 g/km,286,4,,Limousine
262.0,MERCEDES-BENZ,E 55 AMG Avantgarde,MERCEDES-BENZ E 55 AMG Avantgarde,E 55 AMG,E 55 AMG Avantgarde,"\"Ab MFK\"",schwarz,null,47400,grau,Automat,5,Hinterradantrieb,Zuzwil,5439,3,1998,Benzin,12.6 l/100km,301 g/km,354,4,,Limousine
358.0,BMW,1602,BMW 1602,,1602,"\"Ab MFK\"",blau,null,104650,grau mét.,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,1573,2,1975,Benzin,null,null,86,2,,Limousine
365.0,PORSCHE,Cayenne S,PORSCHE Cayenne S,CAYENNE,Cayenne S,"\"Ab MFK\"",grau,null,59900,grau mét.,Automatik-Getriebe,5,Allrad,Zuzwil,4511,3,2003,Benzin,15.8 l/100km,380 g/km,340,5,,SUV / Geländewagen
487.0,RENAULT,Rennwagen,RENAULT CLIO Rennwagen,CLIO,CLIO Rennwagen,null,null,null,99,rot,Schaltgetriebe,0,Vorderradantrieb,Zuzwil,0,2,2000,null,null,null,0,0,,Limousine
491.0,MERCEDES-BENZ,BLACK SERIES,MERCEDES-BENZ SL 65 AMG BLACK SERIES,SL 65 AMG,SL 65 AMG BLACK SERIES,"\"Ab MFK\"",schwarz,null,43000,rot,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,5980,4,2012,Benzin,null,null,730,2,,Coupé
614.0,VW,Phaeton 6.0 W12 4Motion,VW Phaeton 6.0 W12 4Motion,PHAETON,Phaeton 6.0 W12 4Motion,"\"Ab MFK\"",blau,G,50400,schwarz mét.,Automat sequentiell,4,Allrad,Zuzwil,5998,10,2002,Benzin,15.6 l/100km,374 g/km,420,4,,Limousine
635.0,BMW,323Ci,BMW 323Ci,323,323Ci,"\"Ab MFK\"",schwarz,null,228000,schwarz mét.,Automatik-Getriebe,4,Hinterradantrieb,Zuzwil,2494,6,2000,Benzin,9.7 l/100km,232 g/km,170,2,,Cabriolet
851.0,MERCEDES-BENZ,CL 600,MERCEDES-BENZ CL 600,CL 600,CL 600,"\"Ab MFK\", \"Direkt-/Parallelimport\"",schwarz,G,75400,silber,Automat,4,Hinterradantrieb,Zuzwil,5786,2,2000,Benzin,13.4 l/100km,321 g/km,367,2,,Coupé
908.0,MERCEDES-BENZ,S 320,MERCEDES-BENZ S 320,S 320,S 320,"\"Ab MFK\"",schwarz,G,69100,silber mét.,Automat,5,Hinterradantrieb,Zuzwil,3199,3,2002,Benzin,11.5 l/100km,276 g/km,224,4,,Limousine
250.0,FERRARI,F355 GTS,FERRARI F355 GTS,F355,F355 GTS,"\"Ab MFK\"",beige,null,41000,grau,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,3496,10,1997,Benzin,16.9 l/100km,395 g/km,380,2,,Cabriolet
494.0,AUDI,A8 4.2 quattro,AUDI A8 4.2 quattro,A8,A8 4.2 quattro,"\"Ab MFK\"",schwarz,null,69900,rot,Automat,5,Allrad,Zuzwil,4172,1,1999,Benzin,13.5 l/100km,322 g/km,300,4,,Limousine
751.0,BENTLEY,Arnage T,BENTLEY Arnage T,ARNAGE,Arnage T,"\"Ab MFK\"",mehrfarbig,G,36000,schwarz mét.,Automat,5,Hinterradantrieb,Zuzwil,6761,6,2002,Benzin,20.6 l/100km,495 g/km,457,4,,Limousine
786.0,BMW,CSL,BMW 3.0 CSL,3.0,3.0 CSL,"\"Ab MFK\"",schwarz,null,129800,schwarz mét.,null,0,null,Zuzwil,3003,1,1973,Benzin,null,null,200,2,,Limousine
